lsoa,mean_ptal_score,ptal_rating,sample_postcode,borough_outbound
E01002636,3.53391,1b,TW5 9BE,19_TW5
E01002637,4.82529,1b,UB2 5AG,19_UB2
E01002638,3.00416,1b,TW5 9JF,19_TW5
E01002639,12.7452,3,TW3 1PS,19_TW3
E01002640,16.9798,4,TW3 1AX,19_TW3
E01002641,16.9963,4,TW3 1AR,19_TW3
E01002642,24.4652,5,TW3 1AH,19_TW3
E01002643,13.6855,3,TW3 1PN,19_TW3
E01002645,20.9752,5,TW3 1AE,19_TW3
E01002646,8.55547,2,TW3 3BX,19_TW3
E01002647,4.69305,1b,TW4 5AY,19_TW4
E01002648,19.5482,4,TW3 3HD,19_TW3
E01002649,14.211,3,TW3 2AA,19_TW3
E01002650,3.19921,1b,TW14 0HN,19_TW4
E01002651,6.92496,2,TW3 3QL,19_TW3
E01002652,5.27002,2,TW3 2BJ,19_TW3
E01002653,4.28389,1b,TW3 2NR,19_TW3
E01002654,3.47062,1b,TW3 2PH,19_TW3
E01002655,6.81442,2,TW3 2DP,19_TW3
E01002656,3.7788999999999997,1b,TW7 7LA,19_TW7
E01002657,7.53381,2,TW3 2DL,19_TW3
E01002658,6.806439999999999,2,TW7 6HP,19_TW7
E01002659,4.39364,1b,TW3 2PA,19_TW3
E01002660,14.0214,3,TW4 6AU,19_TW4
E01002661,9.89294,2,TW3 3DJ,19_TW4
E01002662,17.8295,4,TW3 1HU,19_TW3
E01002663,14.1467,3,TW3 3ES,19_TW3
E01002664,17.8426,4,TW3 3AR,19_TW3
E01002665,9.00587,2,TW4 5AR,19_TW4
E01002666,6.780310000000001,2,TW4 5DJ,19_TW4
E01002667,4.58788,1b,TW7 6AE,19_TW7
E01002668,7.364510000000001,2,TW7 6BQ,19_TW7
E01002669,3.80483,1b,TW7 6DB,19_TW7
E01002670,3.99529,1b,TW7 7AG,19_TW7
E01002671,5.11347,2,TW1 1JL,19_TW7
E01002672,4.1069,1b,TW1 1AE,19_TW1
E01002673,4.529929999999999,1b,TW7 7LD,19_TW7
E01002674,7.71495,2,TW7 4AP,19_TW7
E01002675,9.62308,2,TW7 4JN,19_TW7
E01002676,4.92767,1b,TW5 0TH,19_TW5
E01002677,13.1545,3,TW7 4AF,19_TW7
E01002678,1.33325,1a,TW7 4RB,19_TW7
E01002679,7.31699,2,TW7 5HD,19_TW7
E01002680,10.0805,3,TW7 4DD,19_TW7
E01002681,11.2596,3,TW7 5AB,19_TW7
E01002682,12.1893,3,TW7 5AP,19_TW7
E01002683,13.4885,3,TW7 4BT,19_TW7
E01002684,11.9725,3,TW8 0FE,19_TW8
E01002686,3.8746000000000005,1b,TW7 4AZ,19_TW7
E01002687,14.969999999999999,3,W4 4BA,19_W4
E01002689,10.8961,3,W4 2AH,19_W4
E01002690,10.7179,3,W4 2AF,19_W4
E01002691,11.4588,3,W3 8BZ,19_W3
E01002692,15.9822,4,W4 4AA,19_W4
E01002693,20.2768,5,W4 1BQ,19_W4
E01002694,15.416400000000001,4,N1 0FE,20_N1
E01002695,31.1858,6a,N1 0EX,20_N1
E01002696,27.4997,6a,N1 0DG,20_N1
E01002697,49.2683,6b,N1 0SJ,20_N1
E01002698,24.714,5,N1 1AU,20_N1
E01002699,13.5919,3,N1 1EJ,20_N1
E01002700,8.66543,2,N1 0EA,20_N1
E01002701,38.1114,6a,EC1V 1JL,20_EC1V
E01002702,27.4555,6a,EC1V 2AB,20_EC1V
E01002703,26.6831,6a,EC1V 0AD,20_EC1V
E01002704,69.0566,6b,EC1V 1PT,20_EC1V
E01002706,33.36,6a,EC1V 3AA,20_EC1V
E01002707,28.0624,6a,EC1V 1LB,20_EC1V
E01002708,13.2189,3,N1 0AD,20_N1
E01002709,19.705,4,N1 0AE,20_N1
E01002710,33.1128,6a,N1 0AF,20_N1
E01002711,74.133,6b,N1 9AA,20_N1
E01002712,21.5014,5,N1 1DG,20_N1
E01002713,24.9225,5,N7 8AA,20_N7
E01002714,13.6964,3,N1 0BD,20_N1
E01002715,14.1028,3,N1 0AA,20_N1
E01002716,30.694,6a,N1 2LG,20_N1
E01002717,31.024700000000003,6a,N1 2FN,20_N1
E01002718,26.2902,6a,N1 3FW,20_N1
E01002719,34.3107,6a,N1 2FR,20_N1
E01002720,28.1167,6a,N1 2AY,20_N1
E01002721,21.1955,5,N1 3AJ,20_N1
E01002722,22.1086,5,N1 3AE,20_N1
E01002723,27.643899999999995,6a,EC1R 1AB,20_EC1R
E01002724,45.4733,6b,EC1A 9NL,20_EC1M
E01002725,27.2715,6a,EC1R 0AB,20_EC1R
E01002726,35.6992,6a,EC1A 1AA,20_EC1R
E01002727,28.1132,6a,EC1R 1TA,20_EC1R
E01002728,62.2681,6b,N1 9HU,20_N1
E01002729,33.8392,6a,EC1R 1AE,20_EC1R
E01002730,40.1437,6b,N7 6AE,20_N7
E01002731,31.7312,6a,N7 6AA,20_N7
E01002732,40.3834,6b,N4 3NS,20_N4
E01002733,19.5539,4,N7 6BP,20_N7
E01002734,55.433299999999996,6b,N4 2DA,20_N4
E01002735,49.092,6b,N4 2AL,20_N4
E01002736,32.6329,6a,N4 3NJ,20_N4
E01002737,16.8177,4,N4 3LE,20_N4
E01002738,21.782,5,N5 1BD,20_N5
E01002739,27.065899999999996,6a,N5 1EW,20_N5
E01002740,37.8588,6a,N1 2LE,20_N1
E01002741,11.4166,3,N16 9DJ,20_N5
E01002742,23.8055,5,N5 2JP,20_N5
E01002743,11.0826,3,N16 9DB,20_N16
E01002744,15.1962,4,N5 2AA,20_N5
E01002745,20.0709,5,N5 1AA,20_N5
E01002747,39.4803,6a,N4 2AU,20_N4
E01002748,41.1852,6b,N4 2AD,20_N4
E01002749,26.9795,6a,N4 2ED,20_N4
E01002751,32.7617,6a,N7 6DB,20_N7
E01002752,22.9514,5,N5 1AG,20_N5
E01002753,16.315,4,N19 3DH,20_N19
E01002754,24.4142,5,N19 3JJ,20_N19
E01002755,10.6574,3,N19 3AN,20_N19
E01002756,14.3042,3,N19 3AA,20_N19
E01002757,9.18447,2,N19 3BD,20_N19
E01002758,12.3875,3,N19 3AB,20_N19
E01002759,19.867,4,N19 3AY,20_N19
E01002760,14.0107,3,N19 3BZ,20_N19
E01002762,25.727,6a,N7 0AW,20_N7
E01002763,30.5787,6a,N7 0FF,20_N7
E01002764,20.9027,5,N7 0BA,20_N7
E01002765,22.0541,5,N7 8DE,20_N7
E01002766,16.8217,4,N7 0BJ,20_N7
E01002767,25.1063,6a,N7 6EW,20_N7
E01002768,18.2919,4,N19 5EA,20_N19
E01002769,13.79,3,N15 3XF,20_N19
E01002770,32.9969,6a,N19 3EJ,20_N19
E01002771,21.7377,5,N19 5BF,20_N19
E01002772,32.0962,6a,N19 3DA,20_N19
E01002773,28.8444,6a,N19 5BH,20_N19
E01002774,26.3706,6a,N19 3EW,20_N19
E01002775,29.9869,6a,N1 2LL,20_N1
E01002776,27.8195,6a,N1 2PP,20_N1
E01002777,29.3468,6a,N1 4HQ,20_N1
E01002778,27.281,6a,E8 2BB,20_N1
E01002779,18.1941,4,N1 4QX,20_N1
E01002780,23.9395,5,N1 2FS,20_N1
E01002781,19.3649,4,N5 2BY,20_N5
E01002782,21.4284,5,N1 4NB,20_N1
E01002783,15.8261,4,N7 0DB,20_N7
E01002784,12.7554,3,N19 5AJ,20_N19
E01002785,15.3192,4,N19 3PJ,20_N19
E01002786,20.9567,5,N7 0BF,20_N7
E01002787,17.1599,4,N7 0DQ,20_N7
E01002788,12.1118,3,N19 4PL,20_N19
E01002789,14.6783,3,N19 5BG,20_N19
E01002790,30.812099999999997,6a,N1 1LH,20_N1
E01002791,38.1591,6a,N1 1RQ,20_N1
E01002792,26.0625,6a,N1 0GH,20_N1
E01002793,31.008,6a,N1 2AA,20_N1
E01002794,30.878399999999996,6a,N1 0BG,20_N1
E01002795,36.0788,6a,N1 1AH,20_N1
E01002796,30.677199999999996,6a,N7 8AL,20_N7
E01002797,22.269700000000004,5,N1 3AA,20_N1
E01002798,16.1488,4,N1 3DF,20_N1
E01002799,22.7646,5,N1 7AD,20_N1
E01002800,13.452,3,N1 7AY,20_N1
E01002801,30.5765,6a,N1 8AA,20_N1
E01002802,17.2543,4,N1 7EA,20_N1
E01002803,25.179099999999995,6a,EC1V 1AB,20_EC1V
E01002804,11.407,3,N19 3DR,20_N19
E01002805,29.2731,6a,N19 4EL,20_N19
E01002806,18.9807,4,N4 3BB,20_N4
E01002807,11.8171,3,N15 9BR,20_N19
E01002808,13.2818,3,N19 4EB,20_N19
E01002809,17.7167,4,N19 3NH,20_N19
E01002810,14.0945,3,N19 3FF,20_N19
E01002811,14.1516,3,N19 3QG,20_N19
E01002812,23.5375,5,SW18 4RT,21_SW5
E01002813,29.7005,6a,W8 5LF,21_W8
E01002814,31.2039,6a,SW5 9QL,21_SW5
E01002815,29.5387,6a,SW5 0RX,21_SW5
E01002816,24.2709,5,W8 4SL,21_W8
E01002817,29.084099999999996,6a,W14 8PL,21_W14
E01002818,31.543499999999998,6a,SW1X 0AA,21_SW1X
E01002819,28.3974,6a,SW1X 0BU,21_SW3
E01002820,34.4006,6a,SW7 1AL,21_SW7
E01002821,37.4767,6a,SW3 2AB,21_SW3
E01002822,38.5273,6a,SW3 6HH,21_SW3
E01002823,37.2848,6a,SW3 3PA,21_SW3
E01002824,27.065,6a,W8 4AG,21_W8
E01002825,22.672,5,W8 4LX,21_W8
E01002826,26.350899999999996,6a,W8 4AA,21_W8
E01002827,32.8848,6a,W11 3FE,21_W8
E01002828,32.3139,6a,W11 3LB,21_W11
E01002829,18.0796,4,W11 1BX,21_W11
E01002830,16.9603,4,W10 5TZ,21_W11
E01002831,19.2919,4,W10 5NE,21_W10
E01002832,25.2258,6a,W11 1AQ,21_W11
E01002833,21.903,5,W11 1JA,21_W11
E01002834,34.3659,6a,SW5 0AD,21_SW5
E01002835,35.604,6a,SW7 2EG,21_SW7
E01002836,31.391,6a,SW5 0AL,21_SW5
E01002837,29.7584,6a,SW10 9RT,21_SW10
E01002838,32.8573,6a,SW10 9PY,21_SW10
E01002839,31.5742,6a,SW5 0LS,21_SW5
E01002840,15.3901,4,SW10 0BB,21_SW10
E01002841,14.7587,3,SW10 0AB,21_SW10
E01002842,14.217000000000002,3,SW10 0AT,21_SW10
E01002843,19.3673,4,SW10 0DU,21_SW10
E01002844,14.4593,3,SW3 5AR,21_SW3
E01002845,17.6744,4,SW3 5AA,21_SW3
E01002846,42.1646,6b,SW5 9ER,21_SW5
E01002847,41.2676,6b,SW5 9AB,21_SW5
E01002848,33.9916,6a,SW5 9DW,21_SW5
E01002849,39.811,6a,SW5 0EL,21_SW5
E01002850,36.9043,6a,SW5 0GT,21_SW5
E01002851,35.14,6a,SW5 0UB,21_SW5
E01002852,13.437599999999998,3,NW10 5NU,21_W10
E01002853,15.8165,4,W10 5BP,21_W10
E01002854,17.4662,4,W10 5BX,21_W10
E01002855,14.5085,3,W10 5GJ,21_W10
E01002856,19.8893,4,W10 5LT,21_W10
E01002857,13.6267,3,W10 4RD,21_W10
E01002858,29.0481,6a,SW3 2LU,21_SW3
E01002859,29.8852,6a,SW1W 8EE,21_SW1W
E01002860,26.753500000000003,6a,SW1X 0DF,21_SW1X
E01002861,29.4804,6a,SW3 2PA,21_SW3
E01002862,31.246300000000005,6a,SW3 2JP,21_SW3
E01002863,31.2776,6a,SW1X 0AT,21_SW1X
E01002864,16.6478,4,W14 8AA,21_W14
E01002865,20.4897,5,W8 6AX,21_W8
E01002866,26.9904,6a,W14 8AT,21_W14
E01002867,22.8196,5,W14 8BA,21_W14
E01002868,23.003,5,W11 3RE,21_W11
E01002869,43.0197,6b,W11 4SW,21_W11
E01002870,11.7032,3,W10 6SP,21_W10
E01002871,26.9302,6a,W11 3AA,21_W11
E01002872,15.3402,4,W11 4AL,21_W11
E01002873,36.1283,6a,W11 4AU,21_W11
E01002874,21.2895,5,W11 1NS,21_W11
E01002875,22.6472,5,W11 2HH,21_W11
E01002876,9.38816,2,W10 6FJ,21_W10
E01002877,12.1583,3,W10 6EW,21_W10
E01002878,19.8205,4,W10 5UJ,21_W10
E01002879,14.7894,3,W11 1PN,21_W11
E01002880,12.195700000000002,3,W10 6EX,21_W10
E01002881,8.05731,2,W11 1RL,21_W11
E01002882,28.0933,6a,W11 2NA,21_W11
E01002883,33.9217,6a,W11 3AQ,21_W11
E01002884,36.2463,6a,W11 3AE,21_W11
E01002885,34.894,6a,W11 3JE,21_W11
E01002886,31.4419,6a,W11 2AA,21_W11
E01002887,28.8027,6a,SW7 4AJ,21_SW7
E01002888,22.3701,5,SW7 4AA,21_SW7
E01002889,24.397299999999998,5,W8 4PN,21_W8
E01002890,21.0747,5,SW7 4AS,21_SW7
E01002891,26.3964,6a,SW7 2EZ,21_SW7
E01002892,29.5309,6a,SW7 4PP,21_SW7
E01002893,27.9939,6a,SW10 9AF,21_SW10
E01002894,36.7694,6a,SW10 9AH,21_SW10
E01002895,16.7174,4,SW10 9FE,21_SW10
E01002896,28.2103,6a,SW10 0EU,21_SW10
E01002897,18.5748,4,SW10 9AA,21_SW10
E01002898,31.0002,6a,SW10 9JZ,21_SW10
E01002899,16.5782,4,SW1H 0RL,21_SW3
E01002900,6.38689,2,SW3 4AX,21_SW3
E01002901,15.8221,4,SW1W 8AD,21_SW3
E01002902,30.7221,6a,SW1W 8AA,21_SW1W
E01002903,19.7045,4,SW3 4AJ,21_SW3
E01002904,3.24476,1b,W10 5DN,21_W10
E01002905,16.0745,4,W10 5HN,21_W10
E01002906,11.1901,3,W10 5DL,21_W10
E01002907,4.55538,1b,W10 5EJ,21_W10
E01002908,8.22836,2,W10 5HX,21_W10
E01002909,18.9976,4,W10 5UN,21_W10
E01002910,26.377299999999998,6a,SW10 9NZ,21_SW10
E01002911,21.7758,5,SW10 0AZ,21_SW10
E01002912,17.612,4,SW10 0AD,21_SW10
E01002913,19.0996,4,SW10 0AF,21_SW10
E01002914,32.079,6a,SW3 1DD,21_SW3
E01002915,3.3283,1b,KT5 9AH,22_KT5
E01002916,6.31406,2,KT5 9BE,22_KT5
E01002917,2.49089,1a,KT5 9DL,22_KT5
E01002918,3.45427,1b,KT4 7PX,22_KT4
E01002919,5.29739,2,KT4 7QA,22_KT4
E01002920,2.9174499999999997,1b,KT5 9AF,22_KT5
E01002921,14.6424,3,KT5 8DU,22_KT5
E01002922,4.113,1b,KT5 8EH,22_KT5
E01002923,9.89354,2,KT5 8BA,22_KT5
E01002924,2.6091999999999995,1b,KT5 8JZ,22_KT5
E01002925,7.2534,2,KT5 8AX,22_KT5
E01002926,5.24483,2,KT5 8EJ,22_KT5
E01002927,3.25582,1b,KT3 3NG,22_KT3
E01002928,6.95776,2,KT3 3BF,22_KT3
E01002929,7.38855,2,KT1 1HG,22_KT3
E01002930,13.767900000000001,3,KT3 3AA,22_KT3
E01002931,9.02801,2,KT3 4AA,22_KT3
E01002932,4.00611,1b,KT3 3LJ,22_KT3
E01002933,11.0644,3,KT2 5TA,22_KT2
E01002934,3.9538100000000003,1b,KT2 5HS,22_KT2
E01002935,16.1998,4,KT2 6AY,22_KT2
E01002937,16.9282,4,KT2 6BZ,22_KT2
E01002938,5.36098,2,KT2 5FS,22_KT2
E01002939,6.24298,2,KT9 1AJ,22_KT9
E01002940,8.02876,2,KT9 1AY,22_KT9
E01002941,3.1078899999999994,1b,KT9 1AA,22_KT9
E01002942,7.82065,2,KT9 1AE,22_KT9
E01002943,2.07403,1a,KT9 1NW,22_KT9
E01002944,3.17134,1b,KT9 1DG,22_KT9
E01002945,4.9156,1b,KT9 1JA,22_KT9
E01002946,2.88285,1b,KT19 9HN,22_KT19
E01002947,5.81889,2,KT9 1HZ,22_KT9
E01002948,1.23936,1a,KT18 7TR,22_KT22
E01002949,5.12719,2,KT9 2BD,22_KT9
E01002950,2.73316,1b,KT9 2DD,22_KT9
E01002951,7.417379999999999,2,KT2 7BJ,22_KT2
E01002952,2.54747,1b,KT2 7BF,22_KT2
E01002953,2.55336,1b,KT2 7DE,22_KT2
E01002954,14.9587,3,KT1 3RF,22_KT1
E01002955,4.07878,1b,SW15 3AL,22_SW15
E01002956,3.67723,1b,KT2 7EP,22_KT2
E01002957,4.3066,1b,KT2 7JG,22_KT2
E01002958,5.58528,2,KT3 3AQ,22_KT3
E01002959,3.30159,1b,KT2 7BZ,22_KT2
E01002960,7.77885,2,KT1 3RN,22_KT1
E01002961,5.42023,2,KT3 3AH,22_KT3
E01002962,2.68542,1b,KT3 3EE,22_KT3
E01002963,9.69181,2,KT3 3BD,22_KT3
E01002964,17.4131,4,KT1 1QP,22_KT1
E01002965,11.902,3,KT1 2AB,22_KT1
E01002966,4.66422,1b,KT1 2FH,22_KT1
E01002967,14.8438,3,KT1 2BF,22_KT1
E01002968,28.9117,6a,KT1 1AA,22_KT1
E01002969,4.31628,1b,KT1 3EH,22_KT1
E01002970,5.52709,2,KT1 3AN,22_KT1
E01002971,9.16555,2,KT1 1NZ,22_KT1
E01002972,21.930800000000005,5,KT1 3AA,22_KT1
E01002973,4.76649,1b,KT1 3PY,22_KT1
E01002974,16.3499,4,KT1 3AD,22_KT1
E01002975,5.53548,2,KT3 5LX,22_KT3
E01002976,2.87663,1b,KT4 7SF,22_KT4
E01002977,6.61485,2,KT3 5LB,22_KT3
E01002978,10.2614,3,KT4 7EL,22_KT4
E01002979,5.71697,2,KT3 5PR,22_KT3
E01002980,6.15185,2,KT3 5JH,22_KT3
E01002981,4.84664,1b,KT3 5BF,22_KT3
E01002982,6.77607,2,KT3 5JE,22_KT3
E01002983,5.64901,2,KT3 6AU,22_KT3
E01002984,9.82914,2,KT3 3LL,22_KT3
E01002985,9.48606,2,KT3 4JB,22_KT3
E01002986,1.74032,1a,KT3 5BS,22_KT3
E01002987,20.759,5,KT5 9QT,22_KT6
E01002988,10.5,3,KT6 4EB,22_KT6
E01002989,15.2118,4,KT6 4AA,22_KT6
E01002990,18.9405,4,KT1 2HP,22_KT1
E01002991,8.06871,2,KT1 2TN,22_KT1
E01002992,3.25729,1b,KT1 3BJ,22_KT1
E01002993,13.2017,3,KT6 5PG,22_KT6
E01002994,4.76875,1b,KT6 5AA,22_KT6
E01002995,7.28883,2,KT6 5DG,22_KT6
E01002996,7.88066,2,KT5 9AT,22_KT5
E01002997,8.2064,2,KT6 5AB,22_KT6
E01002998,5.37745,2,KT6 7FA,22_KT6
E01002999,16.8724,4,KT6 6BH,22_KT6
E01003000,2.54443,1b,KT4 7QG,22_KT6
E01003001,5.9546,2,KT5 9NU,22_KT5
E01003002,5.10982,2,KT6 5AF,22_KT6
E01003003,8.52682,2,KT5 9PB,22_KT6
E01003004,3.17455,1b,KT6 5DE,22_KT6
E01003005,3.58681,1b,KT6 7LT,22_KT6
E01003006,4.90209,1b,KT2 5BH,22_KT2
E01003007,4.3341,1b,KT2 5NP,22_KT2
E01003008,4.30716,1b,KT2 5DL,22_KT2
E01003009,3.55607,1b,KT2 5EQ,22_KT2
E01003010,4.37413,1b,KT2 5BD,22_KT2
E01003011,5.11657,2,KT2 5AB,22_KT2
E01003013,67.7701,6b,SE1 7AH,23_SE1
E01003014,63.698699999999995,6b,SE1 7BJ,23_SE1
E01003015,18.3133,4,SE1 7DG,23_SE1
E01003016,97.4605,6b,SE1 8AB,23_SE1
E01003017,107.86100000000002,6b,SE1 8AE,23_SE1
E01003018,20.885,5,SW2 1AH,23_SW2
E01003019,13.2646,3,SW2 5AD,23_SW2
E01003020,34.9462,6a,SW2 1EG,23_SW2
E01003021,14.632100000000001,3,SW2 5DA,23_SW2
E01003022,11.2244,3,SW2 4DA,23_SW2
E01003023,22.0629,5,SW2 1HH,23_SW2
E01003024,18.3711,4,SW2 1EY,23_SW2
E01003025,14.211700000000002,3,SW2 1EQ,23_SW2
E01003026,17.087,4,SW4 9BY,23_SW4
E01003027,10.4829,3,SW4 7BW,23_SW4
E01003028,7.0773399999999995,2,SW4 8AF,23_SW4
E01003029,16.1552,4,SW2 5TZ,23_SW4
E01003030,18.5586,4,SW12 0BH,23_SW12
E01003031,11.590999999999998,3,SW12 0BL,23_SW12
E01003032,26.4755,6a,SW4 7AA,23_SW4
E01003033,10.8363,3,SW4 8QF,23_SW4
E01003034,10.543,3,SW4 0DX,23_SW4
E01003035,26.578899999999997,6a,SW4 6AH,23_SW4
E01003036,15.0854,4,SW4 0DN,23_SW4
E01003037,13.9905,3,SW4 0ND,23_SW4
E01003038,20.8984,5,SW4 0AR,23_SW4
E01003039,27.0005,6a,SW3 1JA,23_SW4
E01003040,20.5203,5,SW4 0JR,23_SW4
E01003041,31.3175,6a,SW4 0AD,23_SW4
E01003042,19.7273,4,SW4 0AA,23_SW4
E01003043,30.5943,6a,SE24 0LF,23_SE24
E01003044,13.5642,3,SE24 0DN,23_SE24
E01003045,19.1527,4,SW9 7AP,23_SW9
E01003046,11.945,3,SE5 9BW,23_SE5
E01003047,45.9036,6b,SW2 1JG,23_SW2
E01003048,18.2033,4,SE5 9DW,23_SW9
E01003049,29.2748,6a,SW9 7BY,23_SW9
E01003050,39.9008,6a,SE24 0PW,23_SW2
E01003051,22.2659,5,SE24 0DR,23_SE24
E01003052,24.6214,5,SE24 0LN,23_SE24
E01003053,30.8491,6a,SW4 7RB,23_SW4
E01003054,28.8988,6a,SW4 7BF,23_SW4
E01003055,37.587,6a,SW2 5LL,23_SW2
E01003056,22.9267,5,SW4 7FA,23_SW4
E01003057,24.6367,5,SW2 5RG,23_SW2
E01003058,21.9789,5,SW2 5BU,23_SW2
E01003059,23.0769,5,SW9 0AE,23_SW9
E01003060,35.4203,6a,SW9 0DP,23_SW9
E01003061,38.1137,6a,SW9 0FQ,23_SW9
E01003062,21.5518,5,SE19 1DP,23_SE19
E01003063,11.8555,3,SE19 1AA,23_SE19
E01003064,5.58747,2,SE21 8AZ,23_SE21
E01003065,6.48521,2,SE21 8DD,23_SE27
E01003066,14.9435,3,SE21 8EL,23_SE27
E01003067,9.70269,2,SE19 1QB,23_SE19
E01003068,8.45872,2,SE27 9LZ,23_SE27
E01003069,8.782,2,SE19 1DX,23_SE19
E01003070,9.30892,2,SE19 1AJ,23_SE19
E01003071,19.4128,4,SE24 0AT,23_SE24
E01003072,16.3781,4,SE24 0AE,23_SE24
E01003073,12.0144,3,SE24 0AG,23_SE24
E01003074,16.4748,4,SE24 0BF,23_SE24
E01003075,15.815,4,SE5 9BN,23_SE5
E01003076,16.784,4,SE5 8EL,23_SE5
E01003077,13.715,3,SE24 0AR,23_SE24
E01003078,14.7264,3,SE24 0AA,23_SE24
E01003079,14.582199999999998,3,SE27 0AB,23_SE27
E01003080,13.5065,3,SE27 0BE,23_SE27
E01003081,18.5632,4,SE27 0AH,23_SE27
E01003082,15.713,4,SE27 0DY,23_SE27
E01003083,9.22927,2,SE27 0LY,23_SE27
E01003084,18.3197,4,SE27 0BZ,23_SE27
E01003085,9.49352,2,SE27 0DD,23_SE27
E01003086,9.36021,2,SE19 3BH,23_SE19
E01003087,8.64523,2,SE27 0DU,23_SE27
E01003088,22.281300000000005,5,SW4 7SQ,23_SW9
E01003089,12.0319,3,SW8 2AY,23_SW8
E01003090,27.2919,6a,SW4 6AS,23_SW4
E01003091,11.2054,3,SW4 6JX,23_SW4
E01003092,14.3351,3,SW4 6BF,23_SW4
E01003093,29.4133,6a,SW9 0SQ,23_SW9
E01003094,25.5264,6a,SW9 9BN,23_SW9
E01003095,20.3382,5,SW4 6FB,23_SW4
E01003096,23.9323,5,SW9 8AE,23_SW9
E01003097,19.1563,4,SW8 1QR,23_SW8
E01003098,20.3637,5,SW8 1AB,23_SW8
E01003099,36.3335,6a,SE11 4AX,23_SE11
E01003100,29.4847,6a,SE11 4PW,23_SW8
E01003101,43.76,6b,SE11 4DB,23_SE11
E01003102,48.97860000000001,6b,SE11 5AA,23_SE11
E01003104,33.1821,6a,SW8 1AW,23_SW8
E01003105,34.266,6a,SE11 5AE,23_SE11
E01003106,24.5518,5,SE11 4BH,23_SE11
E01003107,40.2344,6b,SE11 4AA,23_SE11
E01003108,34.503,6a,SE11 4DQ,23_SE11
E01003109,39.2634,6a,SE1 7AP,23_SE1
E01003110,35.8431,6a,SE11 4BF,23_SE11
E01003111,10.7118,3,SE11 6AA,23_SE11
E01003112,20.6435,5,SE1 7AG,23_SE1
E01003113,23.447399999999995,5,SW16 6AF,23_SW16
E01003114,23.2293,5,SW16 5NR,23_SW16
E01003115,23.8308,5,SW16 3PS,23_SW16
E01003116,10.7579,3,SW16 1AD,23_SW16
E01003117,25.370200000000004,6a,SW16 1AA,23_SW16
E01003118,24.2963,5,SW16 1BB,23_SW16
E01003119,25.192,6a,SW16 1QE,23_SW16
E01003120,32.4049,6a,SW16 1HH,23_SW16
E01003121,15.039600000000002,4,SW8 2BA,23_SW8
E01003122,11.1862,3,SW8 2BN,23_SW8
E01003123,20.2283,5,SW4 6QE,23_SW4
E01003124,25.4205,6a,SW4 6SS,23_SW4
E01003125,22.0857,5,SW8 1AA,23_SW8
E01003126,31.361800000000002,6a,SW4 6RQ,23_SW4
E01003127,29.998399999999997,6a,SW9 0AJ,23_SW9
E01003128,25.1733,6a,SW4 6AN,23_SW4
E01003129,22.010899999999996,5,SW8 1BJ,23_SW8
E01003130,28.513899999999996,6a,SW2 3BF,23_SW2
E01003131,26.0568,6a,SW2 4AY,23_SW2
E01003132,7.063210000000001,2,SW2 3EB,23_SW2
E01003133,22.9089,5,SE27 9AT,23_SE27
E01003134,11.9002,3,SW2 3BA,23_SW2
E01003135,23.9584,5,SW16 2LL,23_SW16
E01003136,18.4794,4,SW2 4AQ,23_SW2
E01003137,27.1266,6a,SW2 3DY,23_SW2
E01003138,14.127799999999999,3,SW12 0HS,23_SW12
E01003139,11.4202,3,SW16 5AN,23_SW16
E01003140,10.1648,3,SW16 5BZ,23_SW16
E01003141,15.497,4,SW16 3AN,23_SW16
E01003142,9.78606,2,SW16 5EJ,23_SW16
E01003143,8.71718,2,CR4 1TL,23_SW16
E01003144,10.203,3,BR1 5SP,23_SW16
E01003145,19.2197,4,SW16 3PX,23_SW16
E01003146,11.387,3,SW16 5AA,23_SW16
E01003147,16.2004,4,SW16 3DJ,23_SW16
E01003148,11.4274,3,SW16 2AE,23_SW16
E01003149,5.06236,2,SW16 2AB,23_SW16
E01003150,20.8747,5,SW16 2AD,23_SW16
E01003151,21.2,5,SW16 2LH,23_SW16
E01003152,9.85664,2,SW16 2JG,23_SW16
E01003153,30.5073,6a,SW16 1DG,23_SW16
E01003154,3.8885999999999994,1b,SW16 2AH,23_SW16
E01003155,21.392800000000005,5,SW16 1PG,23_SW16
E01003156,6.41393,2,SW12 0DY,23_SW12
E01003157,12.3109,3,SW12 0AB,23_SW12
E01003158,5.545,2,SW12 0DX,23_SW12
E01003159,8.65718,2,SW2 4LY,23_SW2
E01003160,10.5807,3,SW4 8AX,23_SW4
E01003161,12.1883,3,SW12 0AA,23_SW12
E01003162,16.3414,4,SW12 0AP,23_SW12
E01003163,10.7231,3,SW12 0AJ,23_SW12
E01003164,25.453,6a,SE21 8JA,23_SE21
E01003165,11.2646,3,SE21 8BF,23_SE21
E01003166,28.0271,6a,SE21 8HD,23_SE21
E01003167,19.8273,4,SE21 8EQ,23_SE21
E01003168,11.984,3,SE21 8JZ,23_SE21
E01003169,20.2196,5,SE24 9AF,23_SE24
E01003170,14.5917,3,SE21 8HH,23_SE21
E01003171,15.1857,4,SW2 1AF,23_SW2
E01003172,9.28574,2,SW2 2EJ,23_SW2
E01003173,11.1269,3,SW2 2AF,23_SW2
E01003174,18.4958,4,SW2 2NS,23_SW2
E01003175,5.59811,2,SW2 2DS,23_SW2
E01003176,35.6581,6a,SW2 1AQ,23_SW2
E01003177,21.6908,5,SW2 1PB,23_SW2
