year,borough_outbound,area_bin,average_price,average_area,property_count
2023,18_HA4,Q4a,753068.76,122.67,123
2023,18_HA4,Q4b,1001250.0,187.41,22
2023,18_HA5,Q1,406333.33,55.47,15
2023,18_HA5,Q2,487846.35,69.16,26
2023,18_HA5,Q3,684222.09,89.83,34
2023,18_HA5,Q4a,737125.0,116.46,24
2023,18_HA5,Q4b,1091558.82,184.93,17
2023,18_HA6,Q1,253218.75,45.75,16
2023,18_HA6,Q2,484622.5,69.55,20
2023,18_HA6,Q3,592502.96,90.38,49
2023,18_HA6,Q4a,830948.28,123.47,29
2023,18_HA6,Q4b,1374097.56,199.92,41
2023,18_TW19,Q1,,,0
2023,18_TW19,Q2,,,0
2023,18_TW19,Q3,,,0
2023,18_TW19,Q4a,,,0
2023,18_TW19,Q4b,,,0
2023,18_UB10,Q1,298525.0,50.65,40
2023,18_UB10,Q2,421062.95,68.77,83
2023,18_UB10,Q3,571586.41,87.47,92
2023,18_UB10,Q4a,800575.0,122.03,80
2023,18_UB10,Q4b,1167307.69,210.0,13
2023,18_UB3,Q1,305089.68,47.98,156
2023,18_UB3,Q2,403464.6,69.35,137
2023,18_UB3,Q3,489317.48,87.84,103
2023,18_UB3,Q4a,536295.24,112.08,21
2023,18_UB3,Q4b,,,0
2023,18_UB4,Q1,278427.0,47.71,50
2023,18_UB4,Q2,406649.04,68.27,51
2023,18_UB4,Q3,502736.06,86.25,63
2023,18_UB4,Q4a,601175.0,117.05,20
2023,18_UB4,Q4b,654000.0,168.33,3
2023,18_UB5,Q1,244388.89,40.36,9
2023,18_UB5,Q2,,,0
2023,18_UB5,Q3,,,0
2023,18_UB5,Q4a,,,0
2023,18_UB5,Q4b,,,0
2023,18_UB7,Q1,244970.59,42.85,51
2023,18_UB7,Q2,348754.69,68.21,64
2023,18_UB7,Q3,449619.0,87.04,70
2023,18_UB7,Q4a,600868.7,120.48,23
2023,18_UB7,Q4b,785000.0,212.0,1
2023,18_UB8,Q1,259875.0,45.15,80
2023,18_UB8,Q2,388375.36,66.72,69
2023,18_UB8,Q3,506305.14,90.1,84
2023,18_UB8,Q4a,635050.0,123.17,39
2023,18_UB8,Q4b,865714.29,187.86,7
2023,18_UB9,Q1,284750.0,48.71,10
2023,18_UB9,Q2,397210.53,67.8,19
2023,18_UB9,Q3,523521.43,91.0,21
2023,18_UB9,Q4a,646666.67,122.11,9
2023,18_UB9,Q4b,977833.33,186.5,6
2023,18_WD3,Q1,,,0
2023,18_WD3,Q2,330000.0,74.0,1
2023,18_WD3,Q3,,,0
2023,18_WD3,Q4a,,,0
2023,18_WD3,Q4b,,,0
2023,19_TW1,Q1,342363.64,52.06,11
2023,19_TW1,Q2,,,0
2023,19_TW1,Q3,,,0
2023,19_TW1,Q4a,,,0
2023,19_TW1,Q4b,,,0
2023,19_TW13,Q1,274745.63,49.55,71
2023,19_TW13,Q2,388483.86,69.48,125
2023,19_TW13,Q3,456521.29,88.42,66
2023,19_TW13,Q4a,549913.89,120.96,18
2023,19_TW13,Q4b,646666.67,168.67,3
2023,19_TW14,Q1,306725.82,51.48,28
2023,19_TW14,Q2,398206.94,67.91,36
2023,19_TW14,Q3,462978.12,89.13,48
2023,19_TW14,Q4a,503431.82,117.58,22
2023,19_TW14,Q4b,605500.0,156.5,2
2023,19_TW15,Q1,,,0
2023,19_TW15,Q2,428500.0,69.0,2
2023,19_TW15,Q3,,,0
2023,19_TW15,Q4a,,,0
2023,19_TW15,Q4b,,,0
2023,19_TW3,Q1,311547.87,50.55,70
2023,19_TW3,Q2,380139.88,68.52,42
2023,19_TW3,Q3,500837.2,88.55,45
2023,19_TW3,Q4a,601530.3,119.45,33
2023,19_TW3,Q4b,577333.33,161.33,3
2023,19_TW4,Q1,277555.56,53.13,9
2023,19_TW4,Q2,385166.67,69.6,15
2023,19_TW4,Q3,505578.92,89.27,37
2023,19_TW4,Q4a,588230.77,124.67,13
2023,19_TW4,Q4b,590000.0,151.0,1
2023,19_TW5,Q1,259000.0,54.44,9
2023,19_TW5,Q2,416472.22,68.34,18
2023,19_TW5,Q3,493013.16,90.67,38
2023,19_TW5,Q4a,630100.0,121.47,25
2023,19_TW5,Q4b,865841.0,178.48,11
2023,19_TW7,Q1,304449.15,50.88,61
2023,19_TW7,Q2,414238.84,67.15,88
2023,19_TW7,Q3,623921.97,89.85,79
2023,19_TW7,Q4a,728701.79,122.38,56
2023,19_TW7,Q4b,1038464.31,195.54,13
2023,19_TW8,Q1,367960.38,49.29,65
2023,19_TW8,Q2,509987.5,70.47,48
2023,19_TW8,Q3,628579.37,88.41,86
2023,19_TW8,Q4a,747144.21,116.94,24
2023,19_TW8,Q4b,1294000.0,174.8,5
2023,19_UB2,Q1,197500.0,49.39,2
2023,19_UB2,Q2,387500.0,75.0,2
2023,19_UB2,Q3,535000.0,86.0,6
2023,19_UB2,Q4a,652500.0,119.5,2
2023,19_UB2,Q4b,800000.0,161.0,1
2023,19_W3,Q1,,,0
2023,19_W3,Q2,,,0
2023,19_W3,Q3,570000.0,85.0,2
2023,19_W3,Q4a,818400.0,121.4,5
2023,19_W3,Q4b,,,0
2023,19_W4,Q1,423273.01,47.61,76
2023,19_W4,Q2,554593.18,68.37,39
2023,19_W4,Q3,850334.37,90.07,51
2023,19_W4,Q4a,1241572.71,125.06,73
2023,19_W4,Q4b,2196000.9,210.79,77
2023,19_W5,Q1,235500.0,52.0,2
2023,19_W5,Q2,,,0
2023,19_W5,Q3,1017500.0,97.94,1
2023,19_W5,Q4a,898333.33,115.67,6
2023,19_W5,Q4b,1135000.0,175.0,1
2023,19_W6,Q1,462000.0,48.18,2
2023,19_W6,Q2,,,0
2023,19_W6,Q3,677000.0,84.0,3
2023,19_W6,Q4a,,,0
2023,19_W6,Q4b,2676500.0,176.0,2
2023,1_IG11,Q1,246832.72,50.23,68
2023,1_IG11,Q2,352152.21,69.75,104
2023,1_IG11,Q3,413350.74,88.04,95
2023,1_IG11,Q4a,517008.89,117.75,55
2023,1_IG11,Q4b,606916.15,188.23,13
2023,1_RM10,Q1,250208.57,49.77,35
2023,1_RM10,Q2,345598.77,68.77,81
2023,1_RM10,Q3,396549.45,86.91,91
2023,1_RM10,Q4a,462058.82,118.39,17
2023,1_RM10,Q4b,540000.0,151.0,1
2023,1_RM5,Q1,300000.0,52.0,1
2023,1_RM5,Q2,,,0
2023,1_RM5,Q3,,,0
2023,1_RM5,Q4a,,,0
2023,1_RM5,Q4b,,,0
2023,1_RM6,Q1,287450.0,51.42,10
2023,1_RM6,Q2,368444.44,68.14,18
2023,1_RM6,Q3,418382.98,87.13,47
2023,1_RM6,Q4a,449500.0,114.86,17
2023,1_RM6,Q4b,485000.0,155.0,1
2023,1_RM7,Q1,284428.57,52.77,7
2023,1_RM7,Q2,359444.44,69.42,9
2023,1_RM7,Q3,437895.83,90.12,24
2023,1_RM7,Q4a,557187.5,123.5,8
2023,1_RM7,Q4b,,,0
2023,1_RM8,Q1,201068.18,46.65,22
2023,1_RM8,Q2,352685.03,69.06,89
2023,1_RM8,Q3,397534.62,86.06,65
2023,1_RM8,Q4a,404102.94,116.55,17
2023,1_RM8,Q4b,500000.0,178.0,2
2023,1_RM9,Q1,255010.5,50.98,32
2023,1_RM9,Q2,355770.75,67.16,106
2023,1_RM9,Q3,412637.04,87.52,54
2023,1_RM9,Q4a,515750.0,122.4,8
2023,1_RM9,Q4b,,,0
2023,20_EC1A,Q1,,,0
2023,20_EC1A,Q2,,,0
2023,20_EC1A,Q3,,,0
2023,20_EC1A,Q4a,,,0
2023,20_EC1A,Q4b,,,0
2023,20_EC1M,Q1,394285.71,32.76,7
2023,20_EC1M,Q2,615000.0,66.0,2
2023,20_EC1M,Q3,948750.0,88.03,4
2023,20_EC1M,Q4a,1105000.0,104.0,1
2023,20_EC1M,Q4b,1350001.0,159.11,1
2023,20_EC1R,Q1,585375.0,49.06,4
2023,20_EC1R,Q2,777457.8,66.82,5
2023,20_EC1R,Q3,1118214.29,91.81,7
2023,20_EC1R,Q4a,1521928.57,127.29,7
2023,20_EC1R,Q4b,4800000.0,227.0,1
2023,20_EC1V,Q1,550922.96,49.07,53
2023,20_EC1V,Q2,804069.0,67.77,67
2023,20_EC1V,Q3,971525.69,85.56,36
2023,20_EC1V,Q4a,1325333.33,121.86,12
2023,20_EC1V,Q4b,1975000.0,166.25,4
2023,20_EC1Y,Q1,527500.0,58.0,1
2023,20_EC1Y,Q2,651075.0,69.17,6
2023,20_EC1Y,Q3,735000.0,81.27,2
2023,20_EC1Y,Q4a,,,0
2023,20_EC1Y,Q4b,,,0
2023,20_EC2A,Q1,248000.0,50.0,1
2023,20_EC2A,Q2,768333.33,65.33,3
2023,20_EC2A,Q3,1334000.0,97.0,1
2023,20_EC2A,Q4a,1500000.0,136.0,1
2023,20_EC2A,Q4b,,,0
2023,20_N1,Q1,498981.72,46.2,138
2023,20_N1,Q2,665855.98,69.01,92
2023,20_N1,Q3,919597.53,88.13,104
2023,20_N1,Q4a,1547390.21,124.32,86
2023,20_N1,Q4b,2723258.54,201.6,41
2023,20_N16,Q1,416800.0,48.29,5
2023,20_N16,Q2,,,0
2023,20_N16,Q3,837666.67,93.0,3
2023,20_N16,Q4a,1152750.0,116.0,2
2023,20_N16,Q4b,2075000.0,292.0,1
2023,20_N19,Q1,442463.33,47.81,70
2023,20_N19,Q2,555955.26,67.98,38
2023,20_N19,Q3,732857.14,88.42,35
2023,20_N19,Q4a,1100936.88,125.71,48
2023,20_N19,Q4b,1755829.19,200.2,27
2023,20_N4,Q1,439707.38,48.02,42
2023,20_N4,Q2,601646.32,67.32,19
2023,20_N4,Q3,760656.06,89.09,33
2023,20_N4,Q4a,1130598.0,124.1,25
2023,20_N4,Q4b,1344000.0,167.33,6
2023,20_N5,Q1,449225.0,45.42,52
2023,20_N5,Q2,607976.46,68.76,52
2023,20_N5,Q3,913895.2,89.22,44
2023,20_N5,Q4a,1330523.19,124.73,31
2023,20_N5,Q4b,2394743.49,201.47,45
2023,20_N6,Q1,315500.0,31.5,1
2023,20_N6,Q2,545000.0,64.33,3
2023,20_N6,Q3,599250.0,100.69,1
2023,20_N6,Q4a,,,0
2023,20_N6,Q4b,,,0
2023,20_N7,Q1,414273.97,47.5,107
2023,20_N7,Q2,545172.24,68.15,83
2023,20_N7,Q3,643819.4,86.63,62
2023,20_N7,Q4a,1141626.24,116.25,25
2023,20_N7,Q4b,1666004.76,187.24,21
2023,20_N8,Q1,,,0
2023,20_N8,Q2,489225.0,65.0,2
2023,20_N8,Q3,,,0
2023,20_N8,Q4a,,,0
2023,20_N8,Q4b,2150000.0,230.0,1
2023,20_NW5,Q1,,,0
2023,20_NW5,Q2,,,0
2023,20_NW5,Q3,,,0
2023,20_NW5,Q4a,,,0
2023,20_NW5,Q4b,,,0
2023,20_WC1X,Q1,488857.14,46.95,7
2023,20_WC1X,Q2,749428.57,66.74,7
2023,20_WC1X,Q3,1116666.67,90.87,3
2023,20_WC1X,Q4a,1717500.0,136.5,2
2023,20_WC1X,Q4b,1813333.33,177.67,3
2023,21_SW10,Q1,626188.03,47.65,39
2023,21_SW10,Q2,888449.7,68.7,33
2023,21_SW10,Q3,1072546.43,90.37,28
2023,21_SW10,Q4a,1806921.03,123.01,29
2023,21_SW10,Q4b,3977952.0,220.28,25
2023,21_SW1W,Q1,831000.0,43.0,1
2023,21_SW1W,Q2,985000.0,64.5,2
2023,21_SW1W,Q3,1430625.0,84.31,6
2023,21_SW1W,Q4a,,,0
2023,21_SW1W,Q4b,1250000.0,158.0,1
2023,21_SW1X,Q1,726250.0,41.5,4
2023,21_SW1X,Q2,1112500.0,66.5,4
2023,21_SW1X,Q3,2082142.86,89.22,7
2023,21_SW1X,Q4a,2720312.5,120.16,16
2023,21_SW1X,Q4b,6303437.5,205.38,8
2023,21_SW3,Q1,678006.43,43.15,70
2023,21_SW3,Q2,1187500.0,68.65,22
2023,21_SW3,Q3,1562199.25,90.18,55
2023,21_SW3,Q4a,2593619.78,128.06,32
2023,21_SW3,Q4b,5689284.85,223.95,66
2023,21_SW5,Q1,522846.15,45.57,39
2023,21_SW5,Q2,830771.43,67.93,35
2023,21_SW5,Q3,1144916.34,87.22,32
2023,21_SW5,Q4a,1777438.75,123.7,20
2023,21_SW5,Q4b,3375822.06,214.81,16
2023,21_SW7,Q1,832236.84,46.67,19
2023,21_SW7,Q2,1118544.23,68.55,39
2023,21_SW7,Q3,1258001.52,88.85,33
2023,21_SW7,Q4a,2313583.9,124.27,41
2023,21_SW7,Q4b,3979356.97,207.6,36
2023,21_W10,Q1,515742.74,48.86,23
2023,21_W10,Q2,699590.91,70.8,22
2023,21_W10,Q3,1102500.0,88.73,11
2023,21_W10,Q4a,1633818.18,125.09,11
2023,21_W10,Q4b,2950454.55,193.44,11
2023,21_W11,Q1,668321.21,46.08,34
2023,21_W11,Q2,1019772.91,68.24,34
2023,21_W11,Q3,1382384.26,92.34,27
2023,21_W11,Q4a,2304066.67,125.17,30
2023,21_W11,Q4b,5988444.44,229.34,36
2023,21_W14,Q1,614950.0,50.7,10
2023,21_W14,Q2,689642.86,71.26,14
2023,21_W14,Q3,1339857.14,90.14,14
2023,21_W14,Q4a,1691000.0,119.2,10
2023,21_W14,Q4b,3384105.26,201.77,19
2023,21_W2,Q1,606833.33,43.1,9
2023,21_W2,Q2,888000.0,66.0,6
2023,21_W2,Q3,1085000.0,83.0,1
2023,21_W2,Q4a,2789000.0,127.6,5
2023,21_W2,Q4b,4888333.33,224.33,3
2023,21_W8,Q1,683785.71,45.62,35
2023,21_W8,Q2,991666.67,66.45,27
2023,21_W8,Q3,1638696.97,89.38,33
2023,21_W8,Q4a,2280710.8,124.57,41
2023,21_W8,Q4b,5027872.43,229.37,65
2023,22_KT1,Q1,389951.38,50.29,58
2023,22_KT1,Q2,545537.12,69.66,49
2023,22_KT1,Q3,757783.3,88.28,107
2023,22_KT1,Q4a,960653.95,120.1,38
2023,22_KT1,Q4b,1215000.0,164.43,7
2023,22_KT19,Q1,,,0
2023,22_KT19,Q2,,,0
2023,22_KT19,Q3,,,0
2023,22_KT19,Q4a,,,0
2023,22_KT19,Q4b,,,0
2023,22_KT2,Q1,346864.94,48.63,67
2023,22_KT2,Q2,557306.56,69.16,61
2023,22_KT2,Q3,796986.3,90.21,70
2023,22_KT2,Q4a,1025198.05,124.27,77
2023,22_KT2,Q4b,1789048.08,216.32,52
2023,22_KT22,Q1,,,0
2023,22_KT22,Q2,,,0
2023,22_KT22,Q3,,,0
2023,22_KT22,Q4a,,,0
2023,22_KT22,Q4b,,,0
2023,22_KT3,Q1,285196.97,45.15,33
2023,22_KT3,Q2,480794.09,68.12,55
2023,22_KT3,Q3,634978.33,89.52,90
2023,22_KT3,Q4a,883706.99,126.09,73
2023,22_KT3,Q4b,1458777.78,204.65,36
2023,22_KT4,Q1,238995.0,40.6,10
2023,22_KT4,Q2,455571.43,68.66,14
2023,22_KT4,Q3,630250.0,94.28,15
2023,22_KT4,Q4a,786599.17,127.73,18
2023,22_KT4,Q4b,950000.0,181.0,5
2023,22_KT5,Q1,329895.59,49.77,34
2023,22_KT5,Q2,448294.2,68.3,56
2023,22_KT5,Q3,659852.72,90.74,46
2023,22_KT5,Q4a,870535.0,125.14,50
2023,22_KT5,Q4b,967692.31,171.34,13
2023,22_KT6,Q1,328555.68,48.99,72
2023,22_KT6,Q2,420379.97,68.65,113
2023,22_KT6,Q3,600362.37,88.35,93
2023,22_KT6,Q4a,808881.4,119.09,43
2023,22_KT6,Q4b,1634213.79,233.63,29
2023,22_KT9,Q1,301097.5,49.12,40
2023,22_KT9,Q2,428870.39,70.02,76
2023,22_KT9,Q3,497305.46,85.92,65
2023,22_KT9,Q4a,575189.66,116.88,29
2023,22_KT9,Q4b,811250.0,166.75,4
2023,22_SW15,Q1,341500.0,54.0,2
2023,22_SW15,Q2,445166.67,71.33,6
2023,22_SW15,Q3,802500.0,89.67,3
2023,22_SW15,Q4a,801428.57,124.51,7
2023,22_SW15,Q4b,2131126.86,244.0,7
2023,22_SW20,Q1,,,0
2023,22_SW20,Q2,515000.0,69.56,1
2023,22_SW20,Q3,646000.0,91.0,1
2023,22_SW20,Q4a,,,0
2023,22_SW20,Q4b,1425000.0,220.0,1
2023,22_TW10,Q1,,,0
2023,22_TW10,Q2,,,0
2023,22_TW10,Q3,,,0
2023,22_TW10,Q4a,,,0
2023,22_TW10,Q4b,1675000.0,209.0,1
2023,23_SE1,Q1,497291.67,46.59,24
2023,23_SE1,Q2,771058.82,67.76,17
2023,23_SE1,Q3,936789.47,89.64,19
2023,23_SE1,Q4a,1459272.73,118.36,11
2023,23_SE1,Q4b,2142500.0,176.56,3
2023,23_SE11,Q1,442745.36,47.59,74
2023,23_SE11,Q2,583188.58,68.8,43
2023,23_SE11,Q3,673040.0,86.15,30
2023,23_SE11,Q4a,1165579.05,125.01,20
2023,23_SE11,Q4b,1473333.33,173.33,3
2023,23_SE19,Q1,358502.14,47.93,21
2023,23_SE19,Q2,521846.67,70.03,15
2023,23_SE19,Q3,590350.12,87.02,16
2023,23_SE19,Q4a,546000.0,106.0,1
2023,23_SE19,Q4b,1433126.0,253.0,1
2023,23_SE21,Q1,309071.43,44.93,14
2023,23_SE21,Q2,507050.0,67.13,10
2023,23_SE21,Q3,662625.0,85.89,13
2023,23_SE21,Q4a,989552.78,124.58,18
2023,23_SE21,Q4b,1651312.5,204.91,8
2023,23_SE24,Q1,443793.24,49.65,29
2023,23_SE24,Q2,546100.04,66.93,26
2023,23_SE24,Q3,656410.71,87.84,14
2023,23_SE24,Q4a,1021966.6,121.07,15
2023,23_SE24,Q4b,1580259.05,191.64,22
2023,23_SE27,Q1,345961.54,48.79,52
2023,23_SE27,Q2,483016.77,68.73,31
2023,23_SE27,Q3,659413.04,88.77,46
2023,23_SE27,Q4a,826082.05,121.97,39
2023,23_SE27,Q4b,1209815.79,178.74,19
2023,23_SE5,Q1,359515.0,51.15,20
2023,23_SE5,Q2,495291.18,69.69,17
2023,23_SE5,Q3,623802.78,90.51,18
2023,23_SE5,Q4a,847714.29,124.47,7
2023,23_SE5,Q4b,1300583.33,194.73,6
2023,23_SW12,Q1,467843.75,47.29,16
2023,23_SW12,Q2,624750.0,67.07,28
2023,23_SW12,Q3,764335.94,88.74,32
2023,23_SW12,Q4a,1226974.07,125.35,27
2023,23_SW12,Q4b,1519750.0,185.82,12
2023,23_SW16,Q1,353481.28,49.92,121
2023,23_SW16,Q2,439946.55,67.74,121
2023,23_SW16,Q3,557388.51,88.03,106
2023,23_SW16,Q4a,774235.17,123.7,65
2023,23_SW16,Q4b,1379523.15,202.9,33
2023,23_SW2,Q1,385985.48,48.27,156
2023,23_SW2,Q2,517284.51,67.99,140
2023,23_SW2,Q3,648671.86,87.6,104
2023,23_SW2,Q4a,917164.38,125.04,69
2023,23_SW2,Q4b,1235513.24,176.94,34
2023,23_SW4,Q1,445379.12,47.98,74
2023,23_SW4,Q2,579184.45,67.45,99
2023,23_SW4,Q3,730385.58,87.72,85
2023,23_SW4,Q4a,1127808.82,127.08,34
2023,23_SW4,Q4b,2167501.2,207.29,49
2023,23_SW8,Q1,448604.22,48.69,65
2023,23_SW8,Q2,525398.23,67.51,65
2023,23_SW8,Q3,829159.82,88.76,40
2023,23_SW8,Q4a,1329580.0,123.0,15
2023,23_SW8,Q4b,1850468.84,190.44,19
2023,23_SW9,Q1,394296.94,48.47,111
2023,23_SW9,Q2,515853.26,70.1,96
2023,23_SW9,Q3,658112.05,88.4,58
2023,23_SW9,Q4a,907988.85,122.03,26
2023,23_SW9,Q4b,1442509.09,175.82,11
2023,24_BR1,Q1,293038.46,52.6,13
2023,24_BR1,Q2,382525.74,68.9,68
2023,24_BR1,Q3,447113.57,86.31,35
2023,24_BR1,Q4a,495833.33,115.83,6
2023,24_BR1,Q4b,892487.5,172.25,4
2023,24_BR3,Q1,,,0
2023,24_BR3,Q2,,,0
2023,24_BR3,Q3,295000.0,87.0,1
2023,24_BR3,Q4a,,,0
2023,24_BR3,Q4b,,,0
2023,24_SE10,Q1,411817.59,54.94,54
2023,24_SE10,Q2,518362.5,73.31,18
2023,24_SE10,Q3,530674.12,81.35,17
2023,24_SE10,Q4a,712500.0,121.0,3
2023,24_SE10,Q4b,,,0
2023,24_SE12,Q1,286213.48,51.38,42
2023,24_SE12,Q2,393962.96,69.46,27
2023,24_SE12,Q3,542481.65,89.09,60
2023,24_SE12,Q4a,745454.55,121.73,33
2023,24_SE12,Q4b,1329214.29,208.71,14
2023,24_SE13,Q1,321615.48,46.39,126
2023,24_SE13,Q2,411071.02,67.9,88
2023,24_SE13,Q3,624193.09,89.02,94
2023,24_SE13,Q4a,786316.4,120.3,67
2023,24_SE13,Q4b,1355373.0,198.7,21
2023,24_SE14,Q1,325169.93,46.35,83
2023,24_SE14,Q2,481205.88,68.19,34
2023,24_SE14,Q3,552068.71,86.82,31
2023,24_SE14,Q4a,840901.26,121.62,27
2023,24_SE14,Q4b,1315286.0,227.83,6
2023,24_SE15,Q1,346500.0,53.0,2
2023,24_SE15,Q2,328500.0,73.5,2
2023,24_SE15,Q3,,,0
2023,24_SE15,Q4a,,,0
2023,24_SE15,Q4b,,,0
2023,24_SE16,Q1,366666.67,50.83,6
2023,24_SE16,Q2,487200.0,69.6,5
2023,24_SE16,Q3,510100.0,85.4,5
2023,24_SE16,Q4a,,,0
2023,24_SE16,Q4b,,,0
2023,24_SE23,Q1,343963.57,50.13,77
2023,24_SE23,Q2,455298.85,67.81,85
2023,24_SE23,Q3,617402.44,90.22,78
2023,24_SE23,Q4a,868662.86,123.19,43
2023,24_SE23,Q4b,1174695.65,175.05,23
2023,24_SE26,Q1,319228.79,49.91,33
2023,24_SE26,Q2,379466.73,68.34,62
2023,24_SE26,Q3,577142.37,88.47,60
2023,24_SE26,Q4a,754593.94,120.79,33
2023,24_SE26,Q4b,1245988.46,192.92,13
2023,24_SE3,Q1,354000.0,49.88,8
2023,24_SE3,Q2,522038.46,66.08,13
2023,24_SE3,Q3,822887.5,91.45,12
2023,24_SE3,Q4a,1108428.57,120.71,7
2023,24_SE3,Q4b,3100000.0,297.5,4
2023,24_SE4,Q1,376329.18,48.58,72
2023,24_SE4,Q2,490034.54,68.14,70
2023,24_SE4,Q3,686620.4,89.68,72
2023,24_SE4,Q4a,898537.96,120.94,54
2023,24_SE4,Q4b,1339884.62,196.92,13
2023,24_SE6,Q1,281671.71,50.27,99
2023,24_SE6,Q2,376315.75,68.94,75
2023,24_SE6,Q3,527653.95,88.86,86
2023,24_SE6,Q4a,671561.59,120.3,64
2023,24_SE6,Q4b,827689.3,175.71,20
2023,24_SE8,Q1,332873.19,46.81,69
2023,24_SE8,Q2,451440.48,69.36,42
2023,24_SE8,Q3,514306.14,86.8,35
2023,24_SE8,Q4a,606511.11,115.46,9
2023,24_SE8,Q4b,1200000.0,189.0,1
2023,24_SE9,Q1,250500.0,45.95,4
2023,24_SE9,Q2,399571.43,69.89,7
2023,24_SE9,Q3,349400.0,87.4,5
2023,24_SE9,Q4a,425000.0,115.0,2
2023,24_SE9,Q4b,,,0
2023,25_CR4,Q1,281335.53,47.01,76
2023,25_CR4,Q2,379698.66,68.59,86
2023,25_CR4,Q3,481180.18,87.7,114
2023,25_CR4,Q4a,546500.0,120.31,35
2023,25_CR4,Q4b,710000.0,159.0,1
2023,25_CR7,Q1,,,0
2023,25_CR7,Q2,,,0
2023,25_CR7,Q3,446666.67,90.33,6
2023,25_CR7,Q4a,,,0
2023,25_CR7,Q4b,,,0
2023,25_KT3,Q1,354700.0,51.8,5
2023,25_KT3,Q2,480500.0,71.7,10
2023,25_KT3,Q3,665524.95,88.37,20
2023,25_KT3,Q4a,732888.79,122.54,14
2023,25_KT3,Q4b,991250.0,173.0,4
2023,25_SM3,Q1,,,0
2023,25_SM3,Q2,,,0
2023,25_SM3,Q3,,,0
2023,25_SM3,Q4a,,,0
2023,25_SM3,Q4b,,,0
2023,25_SM4,Q1,299969.61,47.24,51
2023,25_SM4,Q2,446710.29,68.66,107
2023,25_SM4,Q3,576062.65,88.82,91
2023,25_SM4,Q4a,642840.91,120.17,33
2023,25_SM4,Q4b,891666.67,205.0,3
2023,25_SW16,Q1,300305.56,48.18,18
2023,25_SW16,Q2,481357.14,70.79,7
2023,25_SW16,Q3,534096.15,91.69,26
2023,25_SW16,Q4a,595500.0,121.56,9
2023,25_SW16,Q4b,575000.0,165.0,1
2023,25_SW17,Q1,389000.08,49.07,13
2023,25_SW17,Q2,690500.6,74.03,5
2023,25_SW17,Q3,582900.0,89.46,15
2023,25_SW17,Q4a,718807.69,115.92,13
2023,25_SW17,Q4b,892500.0,154.0,2
2023,25_SW18,Q1,450000.0,56.0,2
2023,25_SW18,Q2,650000.0,76.0,1
2023,25_SW18,Q3,956250.0,87.25,4
2023,25_SW18,Q4a,1215500.0,114.52,2
2023,25_SW18,Q4b,,,0
2023,25_SW19,Q1,400135.26,48.53,183
2023,25_SW19,Q2,566009.67,68.31,145
2023,25_SW19,Q3,813806.62,89.65,157
2023,25_SW19,Q4a,1117000.63,124.48,160
2023,25_SW19,Q4b,2518725.0,221.54,80
2023,25_SW20,Q1,356090.91,47.57,66
2023,25_SW20,Q2,557372.12,69.19,85
2023,25_SW20,Q3,731994.21,90.44,85
2023,25_SW20,Q4a,944999.32,122.7,79
2023,25_SW20,Q4b,1899144.85,208.7,33
2023,26_E12,Q1,267044.55,51.45,22
2023,26_E12,Q2,334611.11,65.11,9
2023,26_E12,Q3,478364.36,91.56,25
2023,26_E12,Q4a,503218.85,121.73,26
2023,26_E12,Q4b,569400.0,170.0,5
2023,26_E13,Q1,327260.0,52.65,35
2023,26_E13,Q2,399249.84,70.84,45
2023,26_E13,Q3,445748.48,87.59,66
2023,26_E13,Q4a,542975.56,116.83,27
2023,26_E13,Q4b,565875.0,157.5,4
2023,26_E15,Q1,344183.09,49.74,102
2023,26_E15,Q2,453204.96,68.74,78
2023,26_E15,Q3,523960.0,89.75,77
2023,26_E15,Q4a,656220.0,118.4,25
2023,26_E15,Q4b,799000.0,179.22,8
2023,26_E16,Q1,352796.42,49.8,144
2023,26_E16,Q2,434249.38,69.03,114
2023,26_E16,Q3,502441.35,88.45,89
2023,26_E16,Q4a,644030.17,117.56,29
2023,26_E16,Q4b,877600.0,176.0,5
2023,26_E20,Q1,448613.64,51.09,22
2023,26_E20,Q2,533976.47,68.06,17
2023,26_E20,Q3,713555.56,89.11,9
2023,26_E20,Q4a,752500.0,113.0,2
2023,26_E20,Q4b,1200000.0,170.0,1
2023,26_E3,Q1,566000.0,58.0,1
2023,26_E3,Q2,,,0
2023,26_E3,Q3,,,0
2023,26_E3,Q4a,,,0
2023,26_E3,Q4b,,,0
2023,26_E6,Q1,284519.55,48.02,56
2023,26_E6,Q2,385265.14,71.1,74
2023,26_E6,Q3,442847.26,87.34,113
2023,26_E6,Q4a,491927.42,115.37,31
2023,26_E6,Q4b,580000.0,257.0,2
2023,26_E7,Q1,337134.0,51.48,27
2023,26_E7,Q2,413619.05,67.64,42
2023,26_E7,Q3,527415.09,89.88,53
2023,26_E7,Q4a,708560.64,119.88,47
2023,26_E7,Q4b,856727.27,185.36,11
2023,27_E11,Q1,298927.11,46.5,45
2023,27_E11,Q2,456377.52,68.45,33
2023,27_E11,Q3,726372.5,89.36,46
2023,27_E11,Q4a,1043398.75,127.42,36
2023,27_E11,Q4b,1353094.26,192.31,35
2023,27_E12,Q1,329333.33,46.25,3
2023,27_E12,Q2,624600.0,71.2,5
2023,27_E12,Q3,751137.5,89.0,4
2023,27_E12,Q4a,942844.44,131.3,9
2023,27_E12,Q4b,1096250.0,162.75,4
2023,27_E18,Q1,309731.33,49.57,45
