postcode,mean_ptal
BR1 2ND,7.127325790090839
BR1 2NE,3.3587367333373
BR1 2NF,7.127325790090839
BR1 2NG,4.653358288408527
BR1 2NH,3.3587367333373
BR1 2NJ,3.3587367333373
BR1 2NL,3.3587367333373
BR1 2NN,4.653358288408527
BR1 2NP,3.3587367333373
BR1 2NQ,4.653358288408527
BR1 2NR,3.3587367333373
BR1 2NS,3.3587367333373
BR1 2NT,3.3587367333373
BR1 2NU,3.3587367333373
BR1 2NW,3.3587367333373
BR1 2NX,3.3587367333373
BR1 2NY,6.91554759823956
BR1 2NZ,3.3587367333373
BR1 2PA,3.857013164785998
BR1 2PB,3.3587367333373
BR1 2PD,3.857013164785998
BR1 2PE,3.857013164785998
BR1 2PF,3.3587367333373
BR1 2PG,4.653358288408527
BR1 2PH,3.857013164785998
BR1 2PJ,3.3587367333373
BR1 2PL,3.3587367333373
BR1 2PN,3.3587367333373
BR1 2PP,3.3587367333373
BR1 2PQ,3.857013164785998
BR1 2PR,3.857013164785998
BR1 2PS,3.857013164785998
BR1 2PT,3.3587367333373
BR1 2PU,4.653358288408527
BR1 2PW,3.857013164785998
BR1 2PX,3.857013164785998
BR1 2PY,3.857013164785998
BR1 2PZ,3.857013164785998
BR1 2QA,3.857013164785998
BR1 2QB,3.857013164785998
BR1 2QD,3.857013164785998
BR1 2QE,7.127325790090839
BR1 2QF,7.127325790090839
BR1 2QG,7.127325790090839
BR1 2QH,7.127325790090839
BR1 2QJ,7.127325790090839
BR1 2QL,7.127325790090839
BR1 2QN,7.127325790090839
BR1 2QP,3.857013164785998
BR1 2QQ,7.127325790090839
BR1 2QR,26.7840924099452
BR1 2QS,3.3587367333373
BR1 2QT,7.488834537641383
BR1 2QU,4.653358288408527
BR1 2QW,7.127325790090839
BR1 2QX,4.991278860811295
BR1 2QY,7.127325790090839
BR1 2QZ,7.127325790090839
BR1 2RA,4.991278860811295
BR1 2RB,4.991278860811295
BR1 2RD,4.991278860811295
BR1 2RE,4.991278860811295
BR1 2RF,4.991278860811295
BR1 2RG,4.653358288408527
BR1 2RH,4.653358288408527
BR1 2RJ,3.618634063893212
BR1 2RL,3.618634063893212
BR1 2RN,3.618634063893212
BR1 2RP,3.618634063893212
BR1 2RQ,3.3587367333373
BR1 2RR,6.91554759823956
BR1 2RS,3.618634063893212
BR1 2RT,3.618634063893212
BR1 2RU,3.618634063893212
BR1 2RW,3.618634063893212
BR1 2RX,3.618634063893212
BR1 2RY,3.618634063893212
BR1 2RZ,26.7840924099452
BR1 2SA,3.618634063893212
BR1 2SB,3.618634063893212
BR1 2SD,7.127325790090839
BR1 2SE,4.653358288408527
BR1 2SF,4.653358288408527
BR1 2SG,4.653358288408527
BR1 2SH,7.127325790090839
BR1 2SJ,3.618634063893212
BR1 2SL,3.618634063893212
BR1 2SN,3.618634063893212
BR1 2SP,3.618634063893212
BR1 2SQ,4.653358288408527
BR1 2SR,7.127325790090839
BR1 2SS,3.618634063893212
BR1 2ST,4.653358288408527
BR1 2SU,26.7840924099452
BR1 2SW,3.618634063893212
BR1 2SX,3.3587367333373
BR1 2SY,3.3587367333373
BR1 2SZ,3.3587367333373
BR1 2TA,3.3587367333373
BR1 2TB,7.127325790090839
BR1 2TD,3.857013164785998
BR1 2TE,3.857013164785998
BR1 2TF,3.857013164785998
BR1 2TG,3.857013164785998
BR1 2TH,3.857013164785998
BR1 2TJ,3.618634063893212
BR1 2TL,4.55273035349336
BR1 2TN,3.857013164785998
BR1 2TP,6.91554759823956
BR1 2TQ,3.857013164785998
BR1 2TR,3.3587367333373
BR1 2TS,3.857013164785998
BR1 2TT,3.857013164785998
BR1 2TU,4.55273035349336
BR1 2TW,3.553671927814372
BR1 2TX,7.127325790090839
BR1 2TY,4.55273035349336
BR1 2TZ,3.553671927814372
BR1 2UA,3.857013164785998
BR1 2UB,3.857013164785998
BR1 2UD,3.857013164785998
BR1 2UE,7.127325790090839
BR1 2UF,3.857013164785998
BR1 2UG,4.55273035349336
BR1 2UH,4.653358288408527
BR1 2UJ,3.857013164785998
BR1 2UL,4.653358288408527
BR1 2UN,26.7840924099452
BR1 2UP,26.7840924099452
BR1 2UQ,7.127325790090839
BR1 2UR,3.857013164785998
BR1 2US,4.55273035349336
BR1 2UT,26.7840924099452
BR1 2UU,26.7840924099452
BR1 2UW,4.653358288408527
BR1 2UX,26.7840924099452
BR1 2UY,26.7840924099452
BR1 2UZ,26.7840924099452
BR1 2WA,3.857013164785998
BR1 2WB,3.857013164785998
BR1 2WD,4.991278860811295
BR1 2WE,7.127325790090839
BR1 2WF,3.3587367333373
BR1 2WG,3.857013164785998
BR1 2WH,3.857013164785998
BR1 2WJ,4.55273035349336
BR1 2WL,3.857013164785998
BR1 2WN,26.7840924099452
BR1 2WP,7.488834537641383
BR1 2WQ,7.127325790090839
BR1 2WR,3.857013164785998
BR1 2WS,3.857013164785998
BR1 2WT,26.7840924099452
BR1 2WU,26.7840924099452
BR1 2WW,26.7840924099452
BR1 2WX,26.7840924099452
BR1 2WY,3.3587367333373
BR1 2WZ,3.3587367333373
BR1 2XA,26.7840924099452
BR1 2XB,4.55273035349336
BR1 2XD,4.55273035349336
BR1 2XE,4.55273035349336
BR1 2XF,4.55273035349336
BR1 2XG,4.55273035349336
BR1 2XH,26.7840924099452
BR1 2XJ,26.7840924099452
BR1 2XL,26.7840924099452
BR1 2XN,26.7840924099452
BR1 2XP,26.7840924099452
BR1 2XQ,26.7840924099452
BR1 2XR,26.7840924099452
BR1 2XS,26.7840924099452
BR1 2XT,26.7840924099452
BR1 2XU,26.7840924099452
BR1 2XW,26.7840924099452
BR1 2XX,26.7840924099452
BR1 2XY,26.7840924099452
BR1 2XZ,26.7840924099452
BR1 2YA,26.7840924099452
BR1 2YB,26.7840924099452
BR1 2YD,26.7840924099452
BR1 2YE,26.7840924099452
BR1 2YF,26.7840924099452
BR1 2YG,26.7840924099452
BR1 2YH,26.7840924099452
BR1 2YJ,26.7840924099452
BR1 2YL,26.7840924099452
BR1 2YN,26.7840924099452
BR1 2YP,26.7840924099452
BR1 2YQ,26.7840924099452
BR1 2YR,26.7840924099452
BR1 2YS,26.7840924099452
BR1 2YT,26.7840924099452
BR1 2YU,26.7840924099452
BR1 2YW,26.7840924099452
BR1 2YX,26.7840924099452
BR1 2YY,26.7840924099452
BR1 2YZ,26.7840924099452
BR1 2ZA,26.7840924099452
BR1 2ZB,26.7840924099452
BR1 2ZD,26.7840924099452
BR1 2ZE,26.7840924099452
BR1 2ZF,26.7840924099452
BR1 2ZG,26.7840924099452
BR1 2ZH,26.7840924099452
BR1 2ZJ,26.7840924099452
BR1 2ZL,4.55273035349336
BR1 2ZN,4.55273035349336
BR1 2ZP,26.7840924099452
BR1 2ZQ,7.127325790090839
BR1 2ZR,26.7840924099452
BR1 2ZS,26.7840924099452
BR1 2ZT,26.7840924099452
BR1 2ZU,26.7840924099452
BR1 2ZW,4.55273035349336
BR1 2ZX,26.7840924099452
BR1 2ZY,26.7840924099452
BR1 2ZZ,26.7840924099452
BR1 3AA,13.319742556558364
BR1 3AB,13.319742556558364
BR1 3AD,13.319742556558364
BR1 3AE,4.653358288408527
BR1 3AF,13.319742556558364
BR1 3AG,13.319742556558364
BR1 3AH,13.319742556558364
BR1 3AJ,4.653358288408527
BR1 3AL,4.653358288408527
BR1 3AN,4.653358288408527
BR1 3AP,4.653358288408527
BR1 3AQ,13.319742556558364
BR1 3AR,4.653358288408527
BR1 3AS,4.653358288408527
BR1 3AT,4.653358288408527
BR1 3AU,4.653358288408527
BR1 3AW,13.319742556558364
BR1 3AX,4.653358288408527
BR1 3AY,4.653358288408527
BR1 3AZ,4.653358288408527
BR1 3BA,4.653358288408527
BR1 3BB,4.653358288408527
BR1 3BE,4.653358288408527
BR1 3BH,4.653358288408527
BR1 3BL,4.653358288408527
BR1 3BN,4.653358288408527
BR1 3BP,3.618634063893212
BR1 3BQ,26.7840924099452
BR1 3BS,3.618634063893212
BR1 3BT,3.618634063893212
BR1 3BU,3.618634063893212
BR1 3BW,3.618634063893212
BR1 3BX,4.653358288408527
BR1 3BY,3.618634063893212
BR1 3BZ,3.618634063893212
BR1 3DG,15.5920091522677
BR1 3DH,4.653358288408527
BR1 3DL,15.5920091522677
BR1 3DN,15.5920091522677
BR1 3DQ,15.5920091522677
BR1 3DW,15.5920091522677
BR1 3DY,3.618634063893212
BR1 3DZ,4.653358288408527
BR1 3EB,26.7840924099452
BR1 3ED,13.319742556558364
BR1 3EH,12.221729546505388
BR1 3EJ,15.5920091522677
BR1 3EL,15.5920091522677
BR1 3EP,15.5920091522677
BR1 3EQ,26.7840924099452
BR1 3ER,15.5920091522677
BR1 3ES,3.618634063893212
BR1 3ET,3.618634063893212
BR1 3EU,15.5920091522677
BR1 3EX,15.5920091522677
BR1 3EY,26.7840924099452
BR1 3FB,4.653358288408527
BR1 3FF,13.319742556558364
BR1 3FG,4.653358288408527
BR1 3FH,4.299419939135038
BR1 3FJ,1.973491874709554
BR1 3FL,1.973491874709554
BR1 3FN,26.7840924099452
BR1 3FS,4.299419939135038
BR1 3FZ,1.973491874709554
BR1 3GA,26.7840924099452
BR1 3GB,26.7840924099452
BR1 3GD,26.7840924099452
BR1 3GE,26.7840924099452
BR1 3GJ,26.7840924099452
BR1 3GL,26.7840924099452
BR1 3GN,13.319742556558364
BR1 3GP,26.7840924099452
BR1 3GQ,26.7840924099452
BR1 3GR,26.7840924099452
BR1 3GS,26.7840924099452
